"PHON","F1","F2","F3","T1","T2","v","v.1","v.2","v.3","v.4","v.5","v.6","v.7","v.8","v.9","v.10","v.11","v.12","v.13","v.14","v.15","v.16","v.17","v.18"
"iy",397.183315076649,2450.70312839539,2925.89558421155,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0
"ee",878.128868731657,1487.43108902273,2701.4785864196,0,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0
"ue",306.479676213501,1819.47650272316,2837.45007236843,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0
"ue",313.315215865678,2160.06215640218,3187.79981202463,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0
"iy",348.347480406495,2498.20073464139,2984.57410563243,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0
"iy",355.128461476544,2257.51062544461,2971.06429855399,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0
"ee",549.240527401728,2301.76565889967,2964.06262412245,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0
"iy",570.401325483149,1769.5609819695,2731.42058196438,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0
"ee",906.97613418981,1345.07400068954,2528.71828368148,0,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0
"iy",588.11101981106,2009.3745848855,2747.70837120762,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0
"oe",485.003954972515,1467.24313025582,2834.28845552822,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0
"ue",369.237509441951,1880.01088877492,2897.86790179059,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0
"iy",374.566326186081,2523.30790840422,3002.65349412512,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0
"ee",563.002380973777,1874.77756094442,2839.45713638491,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0
"iy",391.284566266231,2459.47278152278,2676.06344443117,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0
"ee",525.802554971031,2093.54072399963,2667.61095730899,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0
"iy",318.054370282793,2374.55134882807,3287.52430719253,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0
"ee",919.26316974116,1480.04519285398,2859.37218447323,0,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0
"oe",536.081914220634,1503.46532451475,2866.69357078426,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0
"ee",522.67027066829,2148.02468697414,2790.62770724679,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0
"ee",935.171629475504,1502.79039649345,2984.68893728091,0,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0
"ee",595.825271034722,2554.63543461273,2739.05856074623,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0
"ee",433.970590762385,2442.60262775123,2850.03398787066,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0
"iy",442.065177436124,2262.573778305,2983.92632070779,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0
"ee",595.932986730293,1827.55775280591,2707.66180204634,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0
"ee",490.534675559668,2252.6274786243,3190.09855484053,0,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0
"ue",338.734834265111,2368.70930784538,2586.02553058904,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0
"ee",443.557549420417,2434.69769165601,3093.50688904195,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0
"ee",429.891642860906,2354.13516019698,3088.47061618235,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0
"iy",408.080154894281,2024.16207801418,3093.0599945672,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0
"ee",458.844706692419,2211.70205973503,2990.90506913461,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0
"ue",320.44649940648,1939.18031859631,3031.49248012432,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0
"iy",476.503659869881,2255.13647617283,3102.03757650485,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0
"ee",750.883901001375,1738.36805622662,3030.42062100318,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0
"ee",957.460582937742,1789.82433132718,2200.75814342817,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0
"ue",465.344786119171,1937.94183187829,2902.43879448976,0,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0
"iy",475.854028482666,2319.55120019197,3068.33012824647,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0
"iy",378.033838841739,2209.97803741343,3118.67333901439,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0
"ee",528.170673201422,1850.72964761708,3088.56102949893,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0
"ue",543.988949766461,1495.22964711667,2613.35804500985,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0
"ue",333.61523518577,2068.92148866551,2870.49610168887,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0
"ue",353.802247769629,2268.89221705769,3082.39170009453,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0
"ee",459.513524233345,2295.97719170871,3246.45826748062,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0
"ee",460.686582295693,2227.04531635227,3171.04338833295,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0
"iy",344.945418261073,2444.60514421381,3246.46289065484,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0
"ee",533.395655531909,2269.33581173697,3047.18855034605,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0
"ee",562.1357334459,2286.04778472573,3028.7455897451,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0
"ue",440.361616439977,1995.76006827593,2581.96931982442,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0
"iy",418.134679857684,2817.90269870496,3359.52106256387,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0
"ee",543.86850099118,2227.21496775916,3229.05537655945,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0
"ee",546.79324838456,2202.1952113818,3203.08231343555,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0
"iy",494.740635983694,2302.1110935741,3267.06968567792,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0
"ue",365.445200105229,2270.77405606828,2680.63731255523,0,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0
"ue",360.263505169034,1950.01154408581,3104.03160136708,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0
"ee",878.65555991535,1672.93453485368,2614.86531662173,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0
"iy",393.460344358657,2409.83017024167,3395.33908583947,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0
"ee",667.351143219607,2063.00553462298,2334.18655877908,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0
"iy",384.682419312723,2877.06335816389,3335.63166677811,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0
"ee",445.689773457921,2623.94651716377,3376.9581098705,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0
"ee",524.356877804955,2382.68625981437,3209.89868479703,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0
"ee",614.377033221104,2180.5944812396,2319.63311478379,0,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0
"ee",597.22919382843,2191.9535987052,3108.61795501222,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0
"ee",838.403632356843,1881.08565787435,2785.97005022625,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0
"ee",711.673210766057,1998.93651155643,2880.57820760064,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0
"ee",823.105556296462,1662.75689185325,2580.4796362569,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0
"ee",540.779890458521,2270.54286965028,2862.70410023037,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0
"ee",868.398485150443,1911.37155088808,2746.21373878619,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0
"ee",481.421336475764,2394.01674028966,2901.0576070098,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0
"oe",466.040040050196,1567.86642538893,2500.77735604312,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0
"ee",714.309067384156,2277.2919792593,3084.0721311619,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0
"iy",473.88929871715,2336.85668936432,2692.34303482102,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0
"iy",364.495108191921,2363.19375951159,3072.85580944928,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0
"iy",375.589415138464,2217.63118995811,3182.63472492179,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0
"ee",487.520456739997,2451.91493395206,3073.74557716651,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0
"iy",457.451819409888,2516.03529024455,3236.36563500153,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0
"ee",482.026516296089,2201.15783057575,2897.0075242334,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0
"oe",480.162688900989,1501.42563237024,2583.34933777431,0,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0
"ee",520.4789787487,2223.54669471933,2805.45067083654,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0
"ee",509.923400125137,1987.95317830258,2805.92300439782,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0
"iy",308.865284459627,2431.23488789923,3372.75084644124,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0
"ee",496.164968466905,1384.56299947066,2675.23592188275,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0
"iy",302.737693434427,2250.62849246805,3335.98916473482,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0
"iy",380.824340085143,2206.7861452582,3403.48228297649,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0
"ee",524.094116489183,2261.2859182535,2715.41238695268,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0
"ee",520.753834283123,2338.11286997912,3026.98533540099,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0
"ee",431.725112149024,2565.0324860805,3225.2220519875,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0
"ee",553.854821324594,2428.94602926704,3176.6611695082,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0
"iy",356.639002377408,2508.25825656293,3283.79129530075,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0
"ee",522.760533861773,2328.77198563434,3231.06367271094,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0
"ee",527.184032872075,2472.23158137695,3162.60045143514,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0
"iy",310.823475663926,2800.08201158119,3655.00415837696,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0
"iy",347.548011005539,2473.93692300438,3182.63728363351,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0
"oe",607.407745535686,1518.24932670084,2593.90137572934,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0
"iy",423.252388113727,2311.61827418342,3266.12404653997,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0
"ee",436.114809497304,2257.79770876216,2855.53949962833,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0
"iy",494.807299163121,1932.95954659002,2673.51604994683,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0
"ee",878.604828678646,1878.08183261737,2470.2848866306,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0
"ee",548.476124029923,2104.10497079631,2816.66562853193,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0
"iy",295.791416727577,2743.93904924629,3403.26177237151,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0
"ee",893.00371928332,1641.37032426322,2898.68692375102,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0
"iy",474.492191790863,1929.54731145379,3010.27309240616,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0
"ee",565.040865036555,2242.03163335814,2784.52009325969,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0
"ee",845.569217506161,1649.96350247963,2761.30149914395,0,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0
"iy",359.0096808523,2532.77522512835,3252.79719078851,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0
"iy",295.958677775739,2647.42068209602,3358.52994593839,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0
"iy",331.359704268999,2524.45716119807,3095.89163942661,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0
"ee",508.627294646492,2050.3809171371,2605.28910220971,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0
"ee",479.13627213371,2462.75283938386,2801.54895926971,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0
"iy",429.118878686727,2034.83736592789,2960.64012550466,0,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0
"ee",607.82035928413,2261.9090957975,2970.10236512478,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0
"ee",527.364553725977,2195.81665197132,2699.7548982065,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0
"oe",483.311289517714,1699.50287952814,2654.53463851203,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0
"ee",553.86408481423,2181.02575692644,2808.08085735136,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0
"iy",412.406692502339,2177.020216862,3389.84809077698,0,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0
"ee",464.884655318562,2637.9377142932,3045.31079682454,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0
"ue",310.56215026584,2276.66660052518,2714.37774068126,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0
"oe",629.176415772614,1408.60878331774,2856.66700365075,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0
"ee",495.701389870873,2279.1324885317,3105.68819835933,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0
"oe",501.960299021752,1714.79264011404,2761.57301387891,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0
"ee",506.663585318176,2460.42279779215,3018.79894985354,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0
"iy",500.481706433204,2120.7469269387,2759.00781401421,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0
"ee",875.764335677307,1576.78065053062,2597.64812240144,0,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0
"ee",877.564209558792,1785.67286915352,2470.43501777592,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0
"ee",507.647032526,2235.01568778236,2865.13337172106,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0
"iy",354.117121220778,2488.94479876686,3134.04484807044,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0
"ue",391.835659561777,2055.22156146979,2978.14490240321,0,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0
"iy",479.204849886668,2420.92393714658,3190.85901800881,0,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0
"ee",544.36910297887,1620.10286869618,2675.74580647605,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0
"oe",434.7794004082,1545.45987523956,2667.49937600306,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0
"ue",397.023267925802,1731.94457415453,2597.88019843456,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0
"ee",886.625632074702,1700.84489698265,2588.03865857756,0,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0
"ee",516.762122542455,2467.58113690377,3165.39848829736,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0
"iy",391.053522030982,2215.35951602394,2995.5798063998,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0
"ue",315.052416427359,2151.01565796204,2526.20081887178,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0
"ue",427.254650773176,1943.49555840432,2961.94083381142,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0
"iy",471.473310789558,2324.83754492358,3232.33930017094,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0
"oe",410.550912968371,1602.73837914216,2713.77564721245,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0
"iy",401.36569277281,2557.65029120029,3264.95878637419,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0
"iy",355.907719093208,2006.04670342214,3236.61407116379,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0
"oe",469.923038367166,1626.00871631029,2749.16987094006,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0
"ee",476.642255152957,2342.17606230885,2887.31942974768,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0
"iy",534.683171417716,2088.23483143741,2797.24002566815,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0
"iy",345.810199580348,2574.67399653784,3194.63195197239,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0
"iy",480.668339429712,2191.66445761,2936.6510099101,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0
"iy",380.708802033044,2277.47559761808,3240.59791157319,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0
"iy",409.762213026101,2406.89048854044,3344.79628010025,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0
"iy",375.915589248558,2646.3765621056,3144.5132858812,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0
"ee",603.08216528066,2422.11960836206,3132.07146834774,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0
"iy",499.501280306192,2077.18122400893,2885.29974086931,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0
"iy",536.203585535905,1978.08080006691,3239.07067085104,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0
"ee",497.973175217213,2367.79198388431,3254.14244875796,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0
"iy",378.156427662626,2240.26067517922,3175.24612626631,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0
"oe",526.275910974067,1534.94687521658,2796.23966258986,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0
"ee",889.658462284852,1713.94345915275,3203.26744316082,0,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0
"ee",542.578172696221,2140.61388970051,3080.42258915694,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0
"ee",488.273237242697,2179.28149547308,2922.09682763673,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0
"iy",357.869849067477,1676.28848386934,3188.59390774126,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0
"ue",361.947883463087,1762.02994672234,2632.16004682449,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0
"ue",342.307125156159,1659.20727645508,2842.83963946746,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0
"ee",504.598520655165,2253.80059014438,2821.1823317365,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0
"ee",631.313418054219,2499.14575222585,3307.48426809118,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0
"ee",829.93719412401,1807.9447831746,2805.0361840888,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0
"iy",318.256988301877,2549.97770698577,3026.76697294155,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0
"ee",944.287667064294,1748.79960712242,2659.29592162877,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0
"ee",455.226147407381,2489.28781821769,2972.07510453047,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0
"iy",399.041758200902,2235.81686576378,3021.39278134846,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0
"iy",369.716197158422,2821.77810713969,3439.82645462749,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0
"ee",621.579167341873,2267.64059131273,3070.08943070587,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0
"iy",541.427848350815,2008.84733744114,2817.38251719155,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0
"iy",560.38292288623,2240.15355989613,2978.85379389731,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0
"oe",503.947939744936,1646.70597490347,2590.6892114963,0,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0
"ee",448.777870365268,2520.78861730011,3104.16558066157,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0
"iy",346.579944804571,2326.04082095448,3184.64667640901,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0
"ee",470.060676243133,2417.13662185089,3266.65148824117,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0
"ee",463.941590017468,2324.35235454457,3011.24295730922,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0
"iy",334.829736931682,1987.65301375623,3360.58549352472,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0
"ue",335.380176653704,1918.38157985036,2621.20048653386,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0
"ee",501.882196127362,2398.61493150272,2760.34075895688,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0
"ee",583.588746355949,2175.48348334029,3288.71816371723,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0
"ee",440.3349111386,2183.80583249109,3196.58525501746,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0
"ee",460.083337614682,2310.07395740068,2765.57221381507,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0
"ue",303.349605286226,2437.2062632356,2631.50881241195,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0
"ee",555.95340253643,2175.69371869765,3031.40135530735,0,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0
"ee",597.890291215934,2493.37415927703,3299.61888295268,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0
"ee",568.398166540677,1920.21637334663,2668.57204831847,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0
"ee",367.944825606026,2670.13929130071,2752.67975904838,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0
"ee",409.462624739188,2586.55748343152,3293.3641856099,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0
"iy",371.511272733086,2416.83413231104,3002.28423260707,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0
"oe",472.353998247699,1409.78137485067,2675.85610927874,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0
"ue",469.687054452493,1544.28556752137,2490.53661314934,0,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0
"ue",521.906993212905,1757.25486110113,2747.23963717564,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0
"ee",873.48607533477,1759.23559962798,2782.59491759831,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0
"ue",328.075605639107,1759.5505265068,2605.51732408013,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0
"ue",344.619818824419,2406.11430928131,2881.0702470788,0,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0
"ee",504.469881408858,2517.90949560084,3163.2892373694,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0
"iy",445.797633354527,2193.6146516261,3292.05109008728,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0
"iy",347.395587796905,2315.30321472315,3060.76516369406,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0
"oe",475.44157596593,1806.15810402787,2817.3126003212,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0
"ee",739.465155189995,1735.45602750834,2635.69442566653,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0
"ee",872.41400920187,1788.47828679663,2756.8157505361,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0
"iy",494.563039816287,2314.24360465259,3113.55715140476,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0
