"PHON" "F1" "F2" "F3" "T1" "T2" "v" "v.1" "v.2" "v.3" "v.4" "v.5" "v.6" "v.7" "v.8" "v.9" "v.10" "v.11" "v.12" "v.13" "v.14" "v.15" "v.16" "v.17" "v.18" "v.19" "v.20" "v.21" "v.22" "v.23" "v.24" "v.25"
"ee" 579.265726978845 1523.16392918431 3066.62816547412 0 0 0 0 0 0 0 0 0 0 1 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0
"ee" 556.834591496523 2094.43986106004 3247.94404882214 0 0 0 0 0 0 0 0 0 0 1 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0
"ee" 422.126952715553 2009.49162124263 3141.31465504829 0 0 0 0 0 0 0 0 0 0 1 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0
"ee" 572.38530044445 2194.12649834059 3309.64058208791 0 0 0 0 0 0 0 0 0 0 1 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0
"ee" 545.901613143185 2078.41369539304 3208.26891835802 0 0 0 0 0 0 0 0 0 0 1 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0
"iy" 372.754448055419 2402.03683277221 3168.83353731948 1 0 0 0 0 0 0 0 0 0 1 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0
"iy" 398.032284372766 2299.2365038709 3173.38848898172 1 0 0 0 0 0 0 0 0 0 1 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0
"oe" 484.920100327671 1724.03599719724 3027.91106810844 0 0 0 0 0 0 0 0 0 0 1 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0
"ee" 392.578819027302 2399.06484702088 3273.7678090699 0 0 0 0 0 0 0 0 0 0 1 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0
"iy" 380.850180913861 2394.79978280307 3274.72177104462 1 0 0 0 0 0 0 0 0 0 1 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0
"ee" 527.676489352705 2315.74552046971 3280.65921991011 0 1 0 0 0 0 0 0 0 0 1 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0
"iy" 431.590234468481 2189.42524145557 3363.18525368791 1 0 0 0 0 0 0 0 0 0 1 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0
"oe" 547.86454769447 1356.84444389973 2994.85783610053 0 1 0 0 0 0 0 0 0 0 1 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0
"iy" 354.17748686534 2768.49846612592 3033.20052131232 0 1 0 0 0 0 0 0 0 0 1 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0
"iy" 317.214611849119 2672.26498863632 3320.35682323601 0 0 0 0 0 0 0 0 0 0 1 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0
"oe" 520.407070501968 1702.7863945716 3019.46946222106 0 0 0 0 0 0 0 0 0 0 1 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0
"ue" 332.458990306525 2039.24582014793 3031.19590069025 0 0 0 0 0 0 0 0 0 0 1 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0
"ee" 476.449346418231 1837.88925737885 3047.61585696217 0 0 0 0 0 0 0 0 0 0 1 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0
"iy" 408.779522604239 2428.81421348353 3537.29503540628 0 0 0 0 0 0 0 0 0 0 1 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0
"iy" 403.322674676201 2424.74217162433 3203.53997833308 0 0 0 0 0 0 0 0 0 0 1 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0
"iy" 355.659932178702 2363.9756181606 3284.59367203639 0 0 0 0 0 0 0 0 0 0 1 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0
"ue" 389.802402814848 1770.94513371195 3229.50970006 0 0 0 0 0 0 0 0 0 0 1 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0
"ue" 475.803563770808 1769.86258250603 3475.90760059025 0 1 0 0 0 0 0 0 0 0 1 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0
"ue" 504.260320715608 1730.04039968917 3289.89081850064 0 0 0 0 0 0 0 0 0 0 1 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0
"iy" 337.240165697257 2202.85252311587 3200.48836732734 0 0 0 0 0 0 0 0 0 0 1 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0
"iy" 305.418316246607 2705.54289919156 3475.59733270443 0 0 0 0 0 0 0 0 0 0 1 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0
"iy" 513.830284606181 2284.19852019892 3242.06491179133 0 1 0 0 0 0 0 0 0 0 1 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0
"iy" 336.164079717617 2268.02023377049 3390.62270776759 0 0 0 0 0 0 0 0 0 0 1 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0
"iy" 381.133173692174 2187.040464582 2744.62748490407 0 0 0 0 0 0 0 0 0 0 0 1 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0
"ee" 449.950107639611 2189.72123632835 2773.99787122396 1 0 0 0 0 0 0 0 0 0 0 1 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0
"iy" 479.875526329282 2312.99976211953 2715.98729496183 1 0 0 0 0 0 0 0 0 0 0 1 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0
"ee" 456.531270384752 2354.10773246803 2967.75645960685 0 0 0 0 0 0 0 0 0 0 0 1 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0
"iy" 386.923514525305 2285.84965178495 2925.05251661742 0 0 0 0 0 0 0 0 0 0 0 1 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0
"iy" 396.756507456056 2414.67627414688 2844.72078529047 0 0 0 0 0 0 0 0 0 0 0 1 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0
"ee" 432.608886289282 2239.32433635829 3032.17287599344 0 0 0 0 0 0 0 0 0 0 0 1 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0
"iy" 320.162512129931 2392.40960131275 3149.60174579789 0 0 0 0 0 0 0 0 0 0 0 1 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0
"ee" 490.261800582306 2226.43431753171 3293.53742647196 0 0 0 0 0 0 0 0 0 0 0 1 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0
"ue" 369.485696164058 2062.98306960805 3314.88431887187 0 0 0 0 0 0 0 0 0 0 0 1 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0
"ue" 372.637694892127 1755.11243600014 2442.72581828408 0 0 0 0 0 0 0 0 0 0 0 1 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0
"ee" 391.992272274317 2334.9127001938 2792.93078824347 1 0 0 0 0 0 0 0 0 0 0 1 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0
"ee" 483.87471953406 2094.08806139016 3037.26161041719 0 0 0 0 0 0 0 0 0 0 0 1 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0
"ee" 447.616910584226 2200.65928898566 2858.58072634897 0 0 0 0 0 0 0 0 0 0 0 1 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0
"oe" 401.620575171743 1837.00076771462 2887.97402990178 0 0 0 0 0 0 0 0 0 0 0 1 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0
"oe" 476.416432778705 1679.20999565319 2780.71841213312 0 0 0 0 0 0 0 0 0 0 0 1 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0
"ue" 457.679824123213 1758.88809614439 3042.2181130681 0 0 0 0 0 0 0 0 0 0 0 1 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0
"ue" 467.31706293673 2270.65299731104 3137.80026806504 0 1 0 0 0 0 0 0 0 0 0 1 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0
"iy" 430.440117075025 2236.39549991826 2944.81729037119 0 0 0 0 0 0 0 0 0 0 0 1 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0
"ee" 441.772813661996 2263.23369645248 2876.68260275006 0 0 0 0 0 0 0 0 0 0 0 1 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0
"ee" 530.24791231145 1896.51437952004 2757.26275621242 0 0 0 0 0 0 0 0 0 0 0 1 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0
"ue" 313.118596411048 1822.58225127318 2782.67662732793 0 0 0 0 0 0 0 0 0 0 0 1 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0
"iy" 336.193364257364 2318.47710581884 3082.47200792902 0 0 0 0 0 0 0 0 0 0 0 1 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0
"oe" 427.05457945186 1771.40170372753 2920.35168473637 1 0 0 0 0 0 0 0 0 0 0 1 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0
"ee" 406.214478193941 2421.40894538924 3145.78987142187 0 0 0 0 0 0 0 0 0 0 0 1 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0
"iy" 460.171850480657 2101.75571725262 3019.15750797176 0 0 0 0 0 0 0 0 0 0 0 1 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0
"ee" 468.104110584199 2039.18675803954 3079.9154155684 0 0 0 0 0 0 0 0 0 0 0 1 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0
"iy" 462.397808968984 2021.78586167265 2935.93827914765 0 0 0 0 0 0 0 0 0 0 0 1 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0
"ee" 500.847470372513 2267.17856496191 3064.42619990146 0 0 0 0 0 0 0 0 0 0 0 1 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0
"ee" 416.739292094624 2344.222562047 3063.20509990201 0 1 0 0 0 0 0 0 0 0 0 1 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0
"iy" 415.356457832199 2391.98867145929 3119.3350783923 0 0 0 0 0 0 0 0 0 0 0 1 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0
"ue" 404.335232233834 1969.44914819933 3205.57970939965 1 0 0 0 0 0 0 0 0 0 0 1 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0
"ee" 403.454257865985 2381.91617360061 2969.99322593327 0 0 0 0 0 0 0 0 0 0 0 1 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0
"iy" 423.305503002674 2232.29921458632 2736.67584776446 1 0 0 0 0 0 0 0 0 0 0 1 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0
"iy" 362.757049803278 2418.04255280037 3031.44438917571 0 0 0 0 0 0 0 0 0 0 0 1 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0
"ee" 402.570330426681 2262.17468987638 3087.42306013125 0 0 0 0 0 0 0 0 0 0 0 1 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0
"iy" 368.255713056597 2481.87945461472 3094.60464974203 0 0 0 0 0 0 0 0 0 0 0 1 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0
"iy" 407.612446472948 2267.08384641096 3004.18142226206 0 0 0 0 0 0 0 0 0 0 0 1 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0
"ee" 468.451647229574 2239.3754140392 2997.99321851147 0 0 0 0 0 0 0 0 0 0 0 1 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0
"iy" 429.915349521112 2140.88135112066 3070.48183186178 0 0 0 0 0 0 0 0 0 0 0 1 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0
"oe" 444.691220240335 1676.10823334488 3110.85414003252 0 0 0 0 0 0 0 0 0 0 0 1 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0
"oe" 545.555482286565 1728.5202265637 2979.11016727677 0 1 0 0 0 0 0 0 0 0 0 1 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0
"ee" 449.860348195468 1988.11331967357 3056.02106323451 0 0 0 0 0 0 0 0 0 0 0 1 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0
"iy" 434.549416769525 2102.42841800874 2894.98807808193 0 0 0 0 0 0 0 0 0 0 0 1 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0
"oe" 462.977201349531 1830.72969927843 2971.53160589305 0 1 0 0 0 0 0 0 0 0 0 1 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0
"iy" 364.881435012853 2028.15032754064 2976.92434864618 0 0 0 0 0 0 0 0 0 0 0 1 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0
"ee" 465.883201845925 2102.55524392243 2983.15311756286 0 0 0 0 0 0 0 0 0 0 0 1 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0
"ee" 447.999188074686 2148.41989158909 2998.24199827395 0 0 0 0 0 0 0 0 0 0 0 1 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0
"ee" 417.746709393077 2237.74650807623 2944.54606663554 0 0 0 0 0 0 0 0 0 0 0 1 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0
"iy" 398.36726592085 2538.17883094096 3128.77262563761 0 0 0 0 0 0 0 0 0 0 0 1 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0
"ee" 409.984130672397 2318.85829265677 2897.60340747842 0 1 0 0 0 0 0 0 0 0 0 1 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0
"iy" 375.914485230211 2299.94456598957 3032.20514614854 0 1 0 0 0 0 0 0 0 0 0 1 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0
"iy" 375.558576770439 2398.90759073154 2909.69833475517 0 0 0 0 0 0 0 0 0 0 0 1 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0
"ue" 329.429238693073 2208.51022515016 2780.86553747847 0 0 0 0 0 0 0 0 0 0 0 1 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0
"iy" 386.655876103013 2568.20455600254 3169.26771981245 0 0 0 0 0 0 0 0 0 0 0 1 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0
"iy" 386.804492946165 2122.51557642876 2903.81196348689 0 0 0 0 0 0 0 0 0 0 0 1 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0
"ee" 452.386664507507 2178.34722361825 2894.25200553561 1 0 0 0 0 0 0 0 0 0 0 1 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0
"iy" 469.379717685639 2191.07756707303 2863.25091250468 0 0 0 0 0 0 0 0 0 0 0 1 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0
"ue" 409.102443960004 2182.65605461599 2949.86823821228 0 0 0 0 0 0 0 0 0 0 0 1 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0
"ee" 410.797094833738 2107.75613753275 2893.58203486574 1 0 0 0 0 0 0 0 0 0 0 1 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0
"iy" 371.396882323175 2031.5146244608 2908.02264711697 0 1 0 0 0 0 0 0 0 0 0 1 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0
"ee" 433.265223396447 2248.73302665025 2976.73077648886 0 0 0 0 0 0 0 0 0 0 0 1 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0
"ue" 362.442094152519 1878.91502821102 2729.48585263521 0 0 0 0 0 0 0 0 0 0 0 1 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0
"iy" 423.137629135921 2300.65157847973 2913.58853842185 0 0 0 0 0 0 0 0 0 0 0 1 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0
"ee" 532.506361110429 2138.5102016761 2991.92723848486 0 0 0 0 0 0 0 0 0 0 0 1 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0
"ee" 521.958868474268 2245.84916378327 3079.10599044819 0 0 0 0 0 0 0 0 0 0 0 1 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0
"ue" 437.802654958099 2300.11679147263 2749.86134510867 0 1 0 0 0 0 0 0 0 0 0 1 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0
"iy" 348.765331950181 2509.78304925639 3117.98652093091 0 0 0 0 0 0 0 0 0 0 0 1 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0
"ee" 388.75844401352 2319.1021261914 2953.46122639636 0 0 0 0 0 0 0 0 0 0 0 1 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0
"ue" 365.967532867111 1925.3720992322 3326.08671915052 0 0 0 0 0 0 0 0 0 0 0 1 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0
"iy" 407.405432123898 2501.36369124636 3007.77639596726 0 0 0 0 0 0 0 0 0 0 0 1 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0
"ee" 505.22139004733 2312.01426937439 2950.49227459694 0 0 0 0 0 0 0 0 0 0 0 1 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0
"iy" 353.31141583368 2795.42411751932 3150.32773350486 0 0 0 0 0 0 0 0 0 0 0 1 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0
"ee" 395.871197995616 2466.18477702173 3215.40155683437 0 0 0 0 0 0 0 0 0 0 0 1 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0
"iy" 394.263065349954 2404.48291783273 3223.68284245827 0 0 0 0 0 0 0 0 0 0 0 1 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0
"ee" 488.361236431704 1809.05272356282 2894.46308168806 0 0 0 0 0 0 0 0 0 0 0 1 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0
"oe" 494.654194697318 2157.40176165985 2850.18784104156 0 0 0 0 0 0 0 0 0 0 0 1 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0
"iy" 357.170587019558 2352.53671053943 2851.44646074252 0 0 0 0 0 0 0 0 0 0 0 1 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0
"ee" 464.364813694101 2282.68408684701 2967.65527989671 0 0 0 0 0 0 0 0 0 0 0 1 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0
"ee" 476.361583604632 2197.46450285423 2841.18857181172 0 0 0 0 0 0 0 0 0 0 0 1 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0
"ee" 460.457857576257 2247.61491567832 2802.52153083433 0 0 0 0 0 0 0 0 0 0 0 1 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0
"iy" 403.458842464723 2651.69670444433 3561.09562694634 0 1 0 0 0 0 0 0 0 0 0 1 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0
"ee" 438.580027059954 2359.76698001642 3094.28900002357 0 0 0 0 0 0 0 0 0 0 0 1 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0
"ee" 419.272660642423 1858.32933663314 2706.43697799863 0 0 0 0 0 0 0 0 0 0 0 1 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0
"ee" 464.512199859438 2305.26497692453 2966.21454208928 0 0 0 0 0 0 0 0 0 0 0 1 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0
"ee" 390.088988063735 2236.9523914831 3256.05065762186 1 0 0 0 0 0 0 0 0 0 0 1 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0
"iy" 366.507156816338 2313.51336972342 2750.91655930463 0 0 0 0 0 0 0 0 0 0 0 1 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0
"ue" 346.06263198708 1990.90362943326 3136.89465041111 0 0 0 0 0 0 0 0 0 0 0 1 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0
"ee" 390.327375365712 2210.9148475549 2880.35205350079 0 1 0 0 0 0 0 0 0 0 0 1 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0
"ee" 380.858826514024 2506.06103365544 2897.77926717285 0 0 0 0 0 0 0 0 0 0 0 1 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0
"iy" 373.909024346673 2545.05209453403 3166.82816268601 0 1 0 0 0 0 0 0 0 0 0 1 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0
"iy" 413.066020096921 2139.22354692797 2849.51447271564 0 1 0 0 0 0 0 0 0 0 0 1 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0
"oe" 427.714703357997 1960.34016497675 2916.48191890173 0 0 0 0 0 0 0 0 0 0 0 1 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0
"ee" 383.209089987066 2128.49075511642 2897.39287723487 0 0 0 0 0 0 0 0 0 0 0 1 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0
"ee" 418.48681212242 2237.36827959167 3008.36480140855 0 0 0 0 0 0 0 0 0 0 0 1 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0
"ee" 466.467154665385 2306.3715116182 3024.8129381819 0 0 0 0 0 0 0 0 0 0 0 1 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0
"oe" 408.497189282136 2101.38282017025 2901.24680733057 0 0 0 0 0 0 0 0 0 0 0 1 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0
"ee" 432.39733280341 2211.96570971683 2968.96269500252 0 0 0 0 0 0 0 0 0 0 0 1 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0
"iy" 414.356165936953 2251.45394955707 2861.96622747318 0 0 0 0 0 0 0 0 0 0 0 1 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0
"ee" 405.701258130574 2182.32198163173 2972.48041025796 1 0 0 0 0 0 0 0 0 0 0 1 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0
"iy" 403.141714974227 2260.67330925122 3033.24973135259 0 0 0 0 0 0 0 0 0 0 0 1 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0
"ue" 361.539885695032 2022.96465027401 3134.3758822436 0 0 0 0 0 0 0 0 0 0 0 1 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0
"ee" 437.86958461193 2415.94803726824 3051.0010030305 0 0 0 0 0 0 0 0 0 0 0 1 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0
"ee" 412.528894325962 2505.7438937508 3087.50344511799 0 0 0 0 0 0 0 0 0 0 0 1 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0
"iy" 426.069146764052 2322.21141766433 2842.8047053381 0 0 0 0 0 0 0 0 0 0 0 1 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0
"iy" 533.063019904693 2097.85495902394 2814.70018896811 0 0 0 0 0 0 0 0 0 0 0 1 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0
"ee" 475.737059603621 2369.87581011907 2946.23135574026 0 0 0 0 0 0 0 0 0 0 0 1 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0
"iy" 454.962400726829 2276.35018794227 2956.87572235577 0 0 0 0 0 0 0 0 0 0 0 1 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0
"ee" 589.842904642247 2202.25793256414 2746.3561230368 0 0 0 0 0 0 0 0 0 0 0 1 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0
"ee" 438.015442740084 2365.02763551939 3061.02038278742 0 0 0 0 0 0 0 0 0 0 0 1 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0
"ee" 422.571302715029 2403.87000989428 3109.52025303124 0 0 0 0 0 0 0 0 0 0 0 1 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0
"iy" 370.660771115735 2252.03939620312 2884.13008738125 0 0 0 0 0 0 0 0 0 0 0 1 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0
"ee" 429.307956612728 2147.63672948197 3081.098631749 1 0 0 0 0 0 0 0 0 0 0 1 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0
"ee" 441.547395845065 2325.30130934217 2906.3366298454 0 0 0 0 0 0 0 0 0 0 0 1 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0
"iy" 397.127973175758 1796.45639978553 2796.66157587872 0 0 0 0 0 0 0 0 0 0 0 1 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0
"ue" 450.00909393072 1753.61271380662 2843.53298701167 0 0 0 0 0 0 0 0 0 0 0 1 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0
"ee" 397.735832990967 2247.10205386917 3022.41363960713 0 0 0 0 0 0 0 0 0 0 0 1 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0
"iy" 372.63997894558 2464.80215603407 3147.75574394992 0 1 0 0 0 0 0 0 0 0 0 1 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0
"iy" 363.173834031631 2521.89112387292 2979.01386780047 0 1 0 0 0 0 0 0 0 0 0 1 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0
"iy" 359.882891541734 2347.70363761702 2742.40631248994 0 0 0 0 0 0 0 0 0 0 0 1 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0
"ee" 415.035147600003 2210.39900260461 2937.54184771425 0 0 0 0 0 0 0 0 0 0 0 1 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0
"ee" 405.211932716701 2253.30549747279 2908.79828042073 1 0 0 0 0 0 0 0 0 0 0 1 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0
"iy" 404.158300274167 2189.68190897516 2884.51765395306 0 1 0 0 0 0 0 0 0 0 0 1 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0
"ee" 494.953603601058 2185.0671244914 3031.25654461057 0 0 0 0 0 0 0 0 0 0 0 1 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0
"ue" 339.405699128999 2157.72607123068 3225.48233525707 0 0 0 0 0 0 0 0 0 0 0 1 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0
"iy" 362.115418892598 2136.17766802573 3018.03883185718 0 0 0 0 0 0 0 0 0 0 0 1 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0
"ee" 497.535577690878 2449.41255547281 3032.27905168254 0 0 0 0 0 0 0 0 0 0 0 1 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0
"iy" 426.358441261673 2461.08777055662 2652.37541490885 1 0 0 0 0 0 0 0 0 0 0 1 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0
"iy" 356.386985245319 2392.34161704741 2712.678746119 0 0 0 0 0 0 0 0 0 0 0 1 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0
"iy" 392.921496831539 2268.63086543733 2879.90323086226 0 0 0 0 0 0 0 0 0 0 0 1 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0
"oe" 434.168447539605 1662.17647781379 2637.59086375251 1 0 0 0 0 0 0 0 0 0 0 1 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0
"iy" 455.713460267251 2315.98857333617 2634.8875554113 0 0 0 0 0 0 0 0 0 0 0 1 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0
"ee" 447.210909728405 1868.38920430805 2875.92957329478 0 0 0 0 0 0 0 0 0 0 0 1 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0
"oe" 575.977627154021 1421.51033711264 2792.16160547715 1 0 0 0 0 0 0 0 0 0 0 1 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0
"iy" 414.219212047853 2191.99863895894 3095.53866941745 0 0 0 0 0 0 0 0 0 0 0 1 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0
"iy" 452.601262042797 2360.02725753828 2905.73515193106 0 0 0 0 0 0 0 0 0 0 0 1 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0
